,States/UTs,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL
3914,South Interior Karnataka,1977,0,1.3,13.8,51.2,136.8,168.5,227.7,134.5,166.5,224.6,82.8,0.1,1207.8
3915,South Interior Karnataka,1978,0.5,7,2.6,40.1,104.5,188.1,281.8,231.2,156.8,107.1,81,30.8,1231.6
3916,South Interior Karnataka,1979,0.3,29.2,4.1,31.3,49,192.8,189.3,207.9,219.6,81.9,113.9,1.4,1120.8
3917,South Interior Karnataka,1980,0,0,7.2,79.1,99,228,287.7,179.6,161.8,99.6,81.1,1.9,1225
3918,South Interior Karnataka,1981,1.8,0.1,19.6,25.5,94.9,136.3,189.4,299.8,254.6,123.2,32.8,6.5,1184.6
3919,South Interior Karnataka,1982,0.1,0,2,18.3,99.2,151.1,217,240.8,126.9,97.1,50.8,0.2,1003.5
3920,South Interior Karnataka,1983,0,0,0.9,5.1,77,215.3,206.6,262.5,185.9,97.8,21.1,38.9,1111.2
3921,South Interior Karnataka,1984,2.1,7.9,75.4,39,44.7,196.2,256.8,122.3,167.1,142.3,5.7,4.4,1063.9
3922,South Interior Karnataka,1985,4.1,0.1,13.8,42.1,52.8,193.3,138.7,172.3,139.7,67.4,29.3,5.8,859.3
3923,South Interior Karnataka,1986,13.9,9.2,3.9,26.2,51.7,210,149.9,208.2,175.3,79.4,94.1,8.4,1030.2
3924,South Interior Karnataka,1987,0.3,0,4.5,9.2,64.2,135.7,114.9,151.7,139.9,205.4,76.9,31.9,934.7
3925,South Interior Karnataka,1988,0.2,2.9,11.9,71.4,84.9,68,276,251.3,199.2,30.6,5.9,19.9,1022.2
3926,South Interior Karnataka,1989,0,0.1,12.5,24,53.3,145,286.3,135,149.4,86.9,15.7,5.2,913.5
3927,South Interior Karnataka,1990,4,0.1,5,15.2,115.1,130.1,148.5,193.8,59,128.5,47,2.2,848.5
3928,South Interior Karnataka,1991,1,0.1,2.6,64.2,108.6,248.9,261.9,165.5,115.8,192.5,60,0.1,1221.2
3929,South Interior Karnataka,1992,0.2,0.3,0,28.6,78.9,269.4,202.1,215.9,145.5,113.5,146.5,0.2,1201
3930,South Interior Karnataka,1993,0,0.5,6.2,22.9,66.4,149,204.7,189.9,105.3,234.5,25,33.7,1038.1
3931,South Interior Karnataka,1994,11.7,2.4,3.9,54.6,70.9,184.9,336.4,132.6,96.4,238.6,24.8,0.5,1157.8
3932,South Interior Karnataka,1995,4.2,0.2,3.5,32.1,70.9,79.6,248.4,179.8,135.6,98.8,30.1,0,883.2
3933,South Interior Karnataka,1996,1.1,0.2,1.5,49.8,52.8,204.4,187.3,187.4,188.3,132.9,10.9,27.5,1044
3934,South Interior Karnataka,1997,4.9,0.1,26.2,26,45.3,178.9,251.7,246.8,108.4,134.4,123.8,33.6,1180
3935,South Interior Karnataka,1998,0,0,3.5,31.6,47,155.6,278.4,205.5,175.8,148.9,55,11.7,1113.3
3936,South Interior Karnataka,1999,0.1,4.6,1.5,42.2,131.2,129.5,289.6,138.8,108,271.9,28.8,3.5,1149.6
3937,South Interior Karnataka,2000,1.4,15.5,0.3,46.3,59.3,167.5,200.5,300.6,183.5,206.2,14.1,12.1,1207.2
3938,South Interior Karnataka,2001,0.5,1.1,1.7,90.6,30.4,127.2,168.2,152,189.9,122.7,40,2.1,926.3
3939,South Interior Karnataka,2002,2,11.4,2.3,20.6,77.2,131.9,92.6,155.1,74.9,168.4,18.8,0.6,755.8
3940,South Interior Karnataka,2003,0.1,4.2,20.1,36.4,9.6,118.2,162.5,152.2,51.9,192.4,11.5,3.6,762.8
3941,South Interior Karnataka,2004,9.1,12.8,16.4,62.2,180.2,196.6,191.7,211.1,117.5,101.5,24,10.4,1133.4
3942,South Interior Karnataka,2005,7.2,3.9,3.2,76,74.7,138.7,333.5,233.2,145.5,241.8,56.3,5.3,1319.3
3943,South Interior Karnataka,2006,0.2,0.1,35.4,24.7,127.1,183.7,226.7,172.9,112,61.7,84.9,1.1,1030.5
3944,South Interior Karnataka,2007,0.1,0.3,0.9,39.8,76.7,216.7,267.2,245.5,198.5,152.5,18.2,14.6,1231
3945,South Interior Karnataka,2008,0.8,20.7,108.9,24.9,66.3,149.8,203.4,269.8,141.4,117.1,32.3,5.2,1140.6
3946,South Interior Karnataka,2009,0.1,0.1,27.3,25.4,101.3,101.6,324.7,153.2,247.9,98.2,55.7,22.9,1158.4
3947,South Interior Karnataka,2010,7.9,1.7,5.6,71.1,94.9,129.1,235.1,228.1,150.7,129.6,183.5,2.5,1239.7
3948,South Interior Karnataka,2011,2.1,12.4,12.4,80.2,83.5,177.1,202.4,199.5,111.2,144.8,56.7,5,1087.4
3949,South Interior Karnataka,2012,4.6,5.5,8.1,99,45.6,81.8,144.7,236.5,100.6,62.8,82.6,6.2,877.8
3950,South Interior Karnataka,2013,0.5,10.1,11.7,34.6,95.6,176.2,307.4,151.7,191.8,103.7,24.9,2.4,1110.7
3951,South Interior Karnataka,2014,0.4,2.4,17.7,46.7,130.5,106.8,271.6,254.6,161.6,152.9,20.2,18.7,1184.2
3952,South Interior Karnataka,2015,1.7,0.2,24.4,80.5,125.3,218.7,112,136.6,164.5,106.1,138.1,4.4,1112.5
3953,South Interior Karnataka,2016,3.6,0.4,3.2,8.8,92,172.2,196.5,85.9,62.8,21.9,9.1,31,687.3
3954,South Interior Karnataka,2017,5,0,16.8,34.1,140.9,107.6,125.9,181.4,250.3,178.3,13.8,7.7,1061.7
3955,Kerala,1901,28.7,44.7,51.6,160,174.7,824.6,743,357.5,197.7,266.9,350.8,48.4,3248.6
3956,Kerala,1902,6.7,2.6,57.3,83.9,134.5,390.9,1205,315.8,491.6,358.4,158.3,121.5,3326.6
3957,Kerala,1903,3.2,18.6,3.1,83.6,249.7,558.6,1022.5,420.2,341.8,354.1,157,59,3271.2
3958,Kerala,1904,23.7,3,32.2,71.5,235.7,1098.2,725.5,351.8,222.7,328.1,33.9,3.3,3129.7
3959,Kerala,1905,1.2,22.3,9.4,105.9,263.3,850.2,520.5,293.6,217.2,383.5,74.4,0.2,2741.6
3960,Kerala,1906,26.7,7.4,9.9,59.4,160.8,414.9,954.2,442.8,131.2,251.7,163.1,86,2708
3961,Kerala,1907,18.8,4.8,55.7,170.8,101.4,770.9,760.4,981.5,225,309.7,219.1,52.8,3671.1
3962,Kerala,1908,8,20.8,38.2,102.9,142.6,592.6,902.2,352.9,175.9,253.3,47.9,11,2648.3
3963,Kerala,1909,54.1,11.8,61.3,93.8,473.2,704.7,782.3,258,195.4,212.1,171.1,32.3,3050.2
3964,Kerala,1910,2.7,25.7,23.3,124.5,148.8,680,484.1,473.8,248.6,356.6,280.4,0.1,2848.6
3965,Kerala,1911,3,4.3,18.2,51,180.6,990,705.3,178.6,60.2,302.3,145.7,87.6,2726.7
3966,Kerala,1912,1.9,15,11.2,122.7,217.3,948.2,833.6,534.4,136.8,469.5,138.7,22,3451.3
3967,Kerala,1913,3.1,5.2,20.7,75.7,198.8,541.7,763.2,247.2,176.9,422.5,109.9,45.8,2610.8
3968,Kerala,1914,0.7,6.8,18.1,32.7,164.2,565.3,857.7,402.2,241,374.4,100.9,135.2,2899.1
3969,Kerala,1915,16.9,23.5,42.7,106,154.5,696.1,775.6,298.8,396.6,196.6,302.5,14.9,3024.5
3970,Kerala,1916,0,7.8,22,82.4,199,920.2,513.9,396.9,339.3,320.7,134.3,8.9,2945.3
3971,Kerala,1917,2.9,47.6,79.4,38.1,122.9,703.7,342.7,335.1,470.3,264.1,256.4,41.6,2704.8
3972,Kerala,1918,42.9,5,32.8,51.3,683,464.3,167.5,376,96.4,233.2,295.4,54.1,2501.9
3973,Kerala,1919,43,6.1,33.9,65.9,247,636.8,648,484.2,255.9,249.2,280.1,53,3003.3
3974,Kerala,1920,35.2,5.5,24.1,172,87.7,964.3,940.8,235,178,350.1,302.3,8.2,3303.1
3975,Kerala,1921,43,4.7,15,171.3,104.1,489.1,639.8,641.9,156.7,302.4,136.2,15.8,2719.9
3976,Kerala,1922,30.5,21.4,16.3,89.6,293.6,663.1,1025.1,320.6,222.4,266.3,293.7,25.1,3267.6
3977,Kerala,1923,24.7,0.7,78.9,43.5,80,722.5,1008.7,943,254.3,203.1,83.9,41.6,3484.7
3978,Kerala,1924,19.3,2.9,66.6,111,185.4,1011.7,1526.5,624,289.1,176.5,162.9,50.4,4226.4
3979,Kerala,1925,4.1,16.5,76.9,93.4,258.2,688.8,593.5,554.1,158.8,295.4,223.7,98.8,3062.1
3980,Kerala,1926,28.6,5.8,23.1,55.8,222.6,563.9,885.2,536,322.7,216.7,88.8,16.2,2965.4
3981,Kerala,1927,18.8,35.3,49.6,86.5,265.4,720.2,888.2,315,335.6,135.8,137.6,6.8,2994.7
3982,Kerala,1928,12.7,65.9,51.3,121.1,81.9,590.7,420.6,553.2,75.9,321.5,155.2,52.7,2502.8
3983,Kerala,1929,12.8,29.8,58.9,210.7,148,946.6,844,293.9,268.9,350.4,158.2,39.4,3361.6
3984,Kerala,1930,10.8,10.8,39,102.7,404.9,633.1,401.7,273.4,411.5,433.9,207,89.2,3018
3985,Kerala,1931,3.3,0.3,19.2,126.9,131.7,541.7,653.9,1199.2,163.2,149.3,164.3,106.5,3259.6
3986,Kerala,1932,0.1,19.3,28.6,113,646.5,341,716.4,423.2,317.3,543.2,223.2,31.3,3403
3987,Kerala,1933,1,9.3,36.9,139.5,738.8,859.3,773.4,479.5,469.7,397,126.1,42.3,4072.9
3988,Kerala,1934,74.5,1.7,47.7,92.4,106.7,852.9,415,337.2,48.4,335.9,93.4,4.9,2410.7
3989,Kerala,1935,23.9,8.3,18.1,120.7,56.6,431.3,687.3,280.9,283.3,403.8,153,30.9,2498.2
3990,Kerala,1936,1.2,16.5,116,34,466.5,620.8,672.1,367.9,286.7,231.7,211.1,18.6,3043.3
3991,Kerala,1937,6.5,21.2,58.7,175.5,137.1,485.6,970.5,281.2,139.8,401.9,121,19.1,2818.2
3992,Kerala,1938,0.3,79,53.3,164.5,179.6,681.6,648.6,287.9,223.2,223.7,69.5,22.9,2634.1
3993,Kerala,1939,13.6,3.6,24.9,172.8,105.1,625.8,749.6,459.9,134.1,339.8,298.1,10.2,2937.5
3994,Kerala,1940,0.6,1.5,3.8,126.5,217.4,606.4,877.3,610.8,68.2,257.7,287.5,60.1,3117.8
3995,Kerala,1941,15.9,4.6,12.7,101.9,417.5,797.6,517.9,458.5,257.9,221.6,220.5,84.6,3111.1
3996,Kerala,1942,2.4,4.7,23.2,180.3,191.9,813.6,828.8,329.3,99.8,374.4,84.7,117.9,3050.9
3997,Kerala,1943,83.5,14.6,38.4,107.5,478.4,794.5,831.6,183.3,257.6,427.2,223.4,24.3,3464.2
3998,Kerala,1944,6.4,26.6,61.6,61.6,212.7,498.9,614.1,230.7,155,289,244.1,89.2,2490
3999,Kerala,1945,4.4,9.9,12.7,104.1,53.4,549.8,704,351.8,110.9,253.8,259.5,18,2432.4
4000,Kerala,1946,1.8,5.4,108.4,139.8,83,919,671.7,695.6,199.4,266.1,273,202.3,3565.5
4001,Kerala,1947,22.2,27.3,98,142.2,85.7,556.1,669.3,739.6,394.5,183.7,32.4,47,2998.1
4002,Kerala,1948,43,8.3,48.2,125,212.3,910.2,619,487.9,166.6,183.9,215.6,19.2,3039.2
4003,Kerala,1949,0.6,1.8,4.5,98.1,440,536.3,758.7,445.2,354.5,229.1,71.9,1.8,2942.6
4004,Kerala,1950,0.1,53.7,31.1,68.5,242,638.3,905.7,387.3,411.6,250.4,149.2,8.8,3146.6
4005,Kerala,1951,6.6,6.5,41.6,175.9,148.5,774.1,544.6,190.6,313.8,250.6,229.6,23.2,2705.5
4006,Kerala,1952,5.2,48.2,20.8,112.2,214.6,576.7,430,413.6,57.4,339.6,49.6,66.9,2334.8
4007,Kerala,1953,13.1,22.6,18.5,132.4,55.4,340.5,1027.6,356.4,100.5,410.5,62.2,5.1,2544.9
4008,Kerala,1954,23.5,2.8,90.6,136.9,179.5,798.3,640.5,467,201.6,303.1,31.6,62.5,2938
4009,Kerala,1955,4.2,6.3,28.2,125.9,544.2,782.4,392.8,236,438.5,378.2,178.1,19.8,3134.7
4010,Kerala,1956,7.9,11.7,15.1,151.6,351.3,755.4,466.8,319.5,178.4,353.3,178.2,9.1,2798.4
4011,Kerala,1957,1.2,16,25.7,70.2,381.2,872,835.3,358.8,41.3,280.1,192.5,28.9,3103.3
4012,Kerala,1958,4.4,19.3,57.3,135.1,353.5,713.3,622.7,526.6,86.1,191,206.1,7.7,2923.1
4013,Kerala,1959,3,21.4,6.3,150.7,347.2,872.8,1155.7,397.3,405.5,200.4,151.9,34,3746
4014,Kerala,1960,9.4,8.4,44.4,206.6,540,480.3,750.9,336.8,371.2,255.9,358,23.7,3385.5
4015,Kerala,1961,13.7,31.3,11.4,94.1,500.5,1005.2,1146.5,678.3,399.3,274.2,85.9,17.5,4257.8
4016,Kerala,1962,28.4,54.7,39.6,95.1,472.4,244.9,951.1,510.7,394.9,475.6,31.5,76.9,3375.8
4017,Kerala,1963,30.2,24.8,69.8,96.3,157.1,393.3,720.2,511,223.9,282.6,93.4,48.4,2651.1
4018,Kerala,1964,1.1,7.8,67.2,83.3,94.8,379.4,754.2,548,398.2,325.7,191.7,17.8,2869.1
4019,Kerala,1965,9.1,0.9,28.3,109.8,214.5,597.7,465.1,296.1,150.1,183.7,131.7,155.5,2342.4
4020,Kerala,1966,3,6.9,67.7,167.4,95.2,496.2,601.9,202.1,293.2,392.3,245.4,50.5,2621.7
4021,Kerala,1967,14.3,0.1,24.6,70.1,244.9,541.7,741.4,508.4,145.8,172.7,74,31.1,2569.1
4022,Kerala,1968,7.3,30.5,89.2,133.3,90,696.4,1308.9,380.7,325.4,178.9,119.4,32.7,3392.7
4023,Kerala,1969,2.7,6.4,19.4,117.2,227.4,550.5,818.8,284.8,216.4,235.6,119.4,66.3,2665
4024,Kerala,1970,12.9,17.6,25.8,132.7,289.1,535.3,558.1,554.8,212.5,278.3,80.5,5.7,2703.5
4025,Kerala,1971,31.6,18.5,20,113,317.5,889.6,648.6,385.2,331.2,220.9,38.3,62.3,3076.8
4026,Kerala,1972,2.6,7.5,2.5,87.5,436,401.8,714.4,294.9,185.7,351.5,140.5,114.3,2739.4
4027,Kerala,1973,0,0.3,12.3,131.5,119.9,617,583.5,487.5,61.3,260.8,84.5,53.8,2412.5
4028,Kerala,1974,1.6,5.4,16,128,221.5,266.9,1004.2,533.6,383.6,142.1,61,3.6,2767.4
4029,Kerala,1975,5.2,21.4,63.4,123.8,162.2,864.4,531.3,675.9,457.7,368.9,204.3,19.9,3498.4
4030,Kerala,1976,0.1,1.5,21,134.5,75.8,196.8,641.5,342.6,116.2,221.3,286.7,30.8,2068.8
4031,Kerala,1977,1.1,15.7,28.3,102.3,306.4,599.6,753.3,234.2,201.3,437,361.7,6.7,3047.6
4032,Kerala,1978,3.3,14.7,31.4,73.9,396.8,758.1,686.7,516.8,119.4,171,365.6,39,3176.7
4033,Kerala,1979,2.4,30,11.7,42,127.7,582.9,662.2,383.7,211.7,163.8,261.7,23.3,2503
4034,Kerala,1980,0,0.9,20.8,114.8,105.3,745.9,754,438.1,139.5,282.3,162.3,39.5,2803.4
4035,Kerala,1981,7,6.8,28.5,75.9,166.3,912.4,489.8,495.6,376.6,265,138.6,43.3,3005.9
4036,Kerala,1982,0.7,0.1,21.9,60.4,148.2,612.2,511.5,495,70.6,164.4,127.5,10.8,2223.3
4037,Kerala,1983,0.2,1.5,0.9,13.1,76,322.8,583.2,579.9,421.1,136.2,116.5,69.1,2320.3
4038,Kerala,1984,36.8,60,95.3,162.1,84.6,842.6,653.6,284.4,171.1,286,67.7,18,2762.1
4039,Kerala,1985,61.2,6.1,29.3,66.6,254.2,828.7,388.9,315.3,117.6,204,74.9,44,2390.5
4040,Kerala,1986,5.6,18.7,11.2,63.1,126.7,597.9,324.8,340.3,235.4,165.5,194.7,9.5,2093.2
4041,Kerala,1987,0.6,0.8,4.3,57.2,108.3,572.6,221,396.6,157,272.1,216,131.1,2137.6
4042,Kerala,1988,0.8,17.5,38.1,177.6,157.2,511.3,502.8,379.8,451.7,68.5,67,31.1,2403.5
4043,Kerala,1989,10.3,0,30.1,141.5,169.4,657.5,450.7,285.5,271.1,308,92.9,5.6,2422.7
4044,Kerala,1990,14.9,4.8,18,41.8,488.5,528.6,635.4,370.8,103.3,323.2,158.8,5.2,2693.1
4045,Kerala,1991,10.9,4.4,33.2,97,113.4,1096.1,905.5,465.5,48.5,307.8,99.9,2.3,3184.5
4046,Kerala,1992,2.4,0.9,0.1,43,218.4,819.3,767.8,508,297.5,290.7,287.6,3.7,3239.5
4047,Kerala,1993,0,17.8,20.1,66.5,159,657.1,776.1,301.9,88,431.2,153.8,46.2,2717.7
4048,Kerala,1994,24.3,27.1,18.1,154.5,141.3,845,955.5,479.9,212.6,428.4,117.6,6.5,3410.8
4049,Kerala,1995,10.3,6.5,37.3,134.9,355.6,493.4,702.5,457.3,280,198.3,182.6,0.1,2858.8
4050,Kerala,1996,2.8,9.1,14.4,124.3,74.3,572.4,696,327.4,342.7,294.1,89.9,62.5,2610
4051,Kerala,1997,2.1,1.5,36.1,60.6,133.6,544.2,970.5,536,292.2,288.9,298.4,88.4,3252.4
4052,Kerala,1998,6,2.1,8.1,61.1,151.6,732.5,641.4,371.8,517.6,444.8,135,79.4,3151.5
4053,Kerala,1999,1.8,23.8,21.4,111.6,453.2,607.3,700.4,266.3,88,567.9,68.1,4.9,2914.6
4054,Kerala,2000,11.7,57.8,21.5,96.3,124.5,633.8,343.2,566.5,195.8,214.2,78.1,69.1,2412.6
4055,Kerala,2001,16.5,28.3,7,238,238.6,715.3,598.5,361.3,216.8,319.6,181,10.1,2931.1
4056,Kerala,2002,4.7,8.7,35.7,117.3,330.8,503.1,318.7,438.2,99,511.7,137.5,2.1,2507.4
4057,Kerala,2003,0.7,50.9,82.1,134.4,91,566.7,532,350.3,93.6,407,76.4,9.7,2394.9
4058,Kerala,2004,2.4,8.1,37.9,113.2,610.9,673.4,385.4,417.9,192.8,320.6,120.7,2.7,2886.1
4059,Kerala,2005,19.8,7,25.3,205.9,134.8,619.2,832.7,291,414.7,240.1,184.3,56.4,3031.1
4060,Kerala,2006,8.1,0.5,90.7,65.3,521.2,482.4,804,432.6,474.8,376.4,162.8,1.8,3420.6
4061,Kerala,2007,0.5,5.6,7.3,138.5,192.7,705.9,966.3,489.6,526.7,357.2,87.4,11.9,3489.6
4062,Kerala,2008,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349,347,343.4,55.4,17,2524.5
4063,Kerala,2009,3.3,1.5,62.6,69,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,2810.6
4064,Kerala,2010,18.6,1,31.4,138.9,190.6,667.5,629,356,275.6,441.4,335.1,46.8,3131.8
4065,Kerala,2011,20.5,45.7,24.1,165.2,124.2,788.5,536.8,492.7,391.2,227.2,169.7,49.5,3035.1
4066,Kerala,2012,7.4,11,21,171.1,95.3,430.3,362.6,501.6,241.1,187.5,112.9,9.4,2151.1
4067,Kerala,2013,3.9,40.1,49.9,49.3,119.3,1042.7,830.2,369.7,318.6,259.9,154.9,17,3255.4
4068,Kerala,2014,4.6,10.3,17.9,95.7,251,454.4,677.8,733.9,298.8,355.5,99.5,47.2,3046.4
4069,Kerala,2015,3.1,5.8,50.1,214.1,201.8,563.6,406,252.2,292.9,308.1,223.6,79.4,2600.6
4070,Kerala,2016,3,16.4,22.4,33.3,258.4,595.7,441.5,231,84.1,105.1,57.9,22,1870.9
4071,Kerala,2017,12.7,0.3,87.8,52.8,213.3,579.8,378.5,462.6,435.5,228,152.1,61.4,2664.9
4072,Lakshadweep,1901,22.6,86.4,114.8,263.8,37.3,459,0,0,46.7,183.7,229.9,15,1459.2
4073,Lakshadweep,1902,99.3,9.6,32.6,40.4,179.1,374.2,413.3,170,214.3,384.2,192.8,49,2158.8
4074,Lakshadweep,1903,63.5,95,0,29.5,144.1,212.4,261.8,202,292.1,79.1,NA,NA,NA
4075,Lakshadweep,1904,0,0,13.5,13.2,143.3,261.3,256,38.9,219.9,153.6,8.3,68.9,1176.9
4076,Lakshadweep,1905,62.4,0,0,0,166.7,400.7,68.7,377.5,107.5,232.1,159.3,0,1574.9
4077,Lakshadweep,1906,17.8,0,24.4,33.8,213,465,348.6,260.5,25.9,252.3,106.5,63.8,1811.6
4078,Lakshadweep,1907,60.6,49.3,0,123.5,77,241.1,199.5,165.6,25.8,176.3,292.7,47.4,1458.8
4079,Lakshadweep,1908,18,9.2,5.6,162,150.9,471.7,184.9,73.9,437,251.2,98,96.7,1959.1
4080,Lakshadweep,1909,70.4,0,34.2,92.4,48.4,204,122.4,368.8,105.1,340.5,45,32.3,1463.5
4081,Lakshadweep,1910,2.3,0,32.8,34.3,201.1,340.4,155.2,292.4,301.8,317.1,171.8,0,1849.2
4082,Lakshadweep,1911,22.4,0,0,0,104.2,425.3,245.5,60.3,67.9,316.1,276,170,1687.7
4083,Lakshadweep,1912,11.4,54.6,8.1,118.6,165.1,417.8,171.7,152.2,68.9,267.8,126.2,92.5,1654.9
4084,Lakshadweep,1913,77,1.8,50.3,53.4,244,251.8,215.5,235.5,38.6,154.3,111.4,84.9,1518.5
4085,Lakshadweep,1914,10.4,0,53.3,10.2,120.7,377.1,347.5,220.4,26.5,437,172,258.9,2034
4086,Lakshadweep,1915,0,0,22.9,50.5,143.3,183.4,461.6,76,222.1,151.6,155.8,78.3,1545.5
4087,Lakshadweep,1916,0.3,13.2,32,28.7,130.5,327.6,445.9,31.8,275.4,85.2,17.5,10.4,1398.5
4088,Lakshadweep,1917,NA,68.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4089,Lakshadweep,1919,74.4,1.3,39.4,25.6,249.8,352.1,367.4,175.6,196.9,181,150.2,112.8,1926.5
4090,Lakshadweep,1920,82.6,NA,35.6,49.4,203.1,530,134.2,116.9,247.6,258.8,359.6,33.1,NA
4091,Lakshadweep,1921,37.6,0,16.8,82.4,156.3,326.2,163.7,235.5,NA,170.3,110.3,93,NA
4092,Lakshadweep,1922,17.8,56.7,0,214.1,112.8,232.9,258,190.4,425.2,152.7,210,57.9,1928.5
4093,Lakshadweep,1923,43.7,1.6,25,0,13.5,372.8,314.6,198.9,189.3,149.7,65.2,197.9,1572.2
4094,Lakshadweep,1924,23.8,1,4.7,57.6,224.9,567.3,339.2,396.4,236.8,96.5,15.2,8.6,1972
4095,Lakshadweep,1925,2.3,7.5,15.5,32.6,244.2,327.5,192.3,295.3,63.5,109.3,144.9,242,1676.9
4096,Lakshadweep,1926,262.8,16,33.6,60.2,335.8,392,303.9,118.2,97.2,83.4,119.3,13.8,1836.2
4097,Lakshadweep,1927,108.2,14.7,40.7,40.4,229,181.2,NA,42,256,NA,NA,NA,NA
4098,Lakshadweep,1928,42.5,66.6,NA,1.4,212.3,206.9,268.8,174.9,53.8,124.1,116.3,139.3,NA
4099,Lakshadweep,1929,6.1,66.6,49.5,91,248,259.3,452.7,34.2,186.3,100.2,NA,28.8,NA
4100,Lakshadweep,1930,14,24.6,14.2,0,110.6,277.5,115.5,186.4,193,170.6,79.6,72.4,1258.4
4101,Lakshadweep,1931,NA,0,0,28.5,194.6,262,290.4,347.9,167.1,102,118.3,96.1,NA
4102,Lakshadweep,1932,0,0.2,4.8,0.4,372.6,239.4,435,286.7,63.5,256.3,178.1,56.7,1893.7
4103,Lakshadweep,1933,6.1,34.5,16.5,44.5,660.8,200.3,366,334.8,390,157.9,85.1,17.6,2314.1
4104,Lakshadweep,1934,122.3,5.7,5.1,30.8,37.4,305.1,197.1,71.4,76.3,161.5,74.9,0.3,1087.9
4105,Lakshadweep,1935,9.2,7.7,0,41.1,15.8,351.8,309.1,277.5,136.4,142.8,145.4,92.4,1529.2
4106,Lakshadweep,1936,0.5,1,41.1,18.8,354.8,464.2,177.1,161.1,219.1,70.1,177.1,59.2,1744.1
4107,Lakshadweep,1937,8.3,2.5,1.5,15.8,79.7,371.8,391,80,101.3,167.9,191,32.8,1443.6
4108,Lakshadweep,1938,6.8,6.3,8,74,113.8,145.4,230.3,385.8,132.8,113.3,210.8,120.3,1547.6
4109,Lakshadweep,1939,9,0.5,0,2.5,20.3,412.7,220.1,248,47,114.6,126.8,5.8,1207.3
4110,Lakshadweep,1940,14.8,0.4,0,19.2,61.4,292.5,267.2,242,36.4,237.7,194.3,40.8,1406.7
4111,Lakshadweep,1941,44.4,16.5,2.7,1,227.6,213.3,142,182.4,138.5,78.1,72.9,44,1163.4
4112,Lakshadweep,1942,40,3.8,15.1,69.1,154.1,539.7,346.6,207.3,90.1,120.5,39.2,160.7,1786.2
4113,Lakshadweep,1943,112.6,57.4,0,NA,146,422.3,346,203.1,154.8,309.3,142.8,55.5,NA
4114,Lakshadweep,1944,25.4,67.9,5.8,16.6,174.5,261.4,247.3,99.1,272.6,175.9,234.9,86.7,1668.1
4115,Lakshadweep,1945,16.8,1.3,0,0.9,54.2,362,341,148.8,42.8,132.8,155.1,65.6,1321.3
4116,Lakshadweep,1946,15.7,1.5,9.5,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
4117,Lakshadweep,1947,20.1,9.1,24.3,140.2,87.9,364.8,303.6,504.6,168.8,74.2,28.4,29.9,1755.9
4118,Lakshadweep,1948,70,5.7,0.2,17.2,121,278.5,159,124.8,39.5,356.7,118.5,34.2,1325.3
4119,Lakshadweep,1949,2.2,1,0,2.4,372.5,380.5,476.7,242.5,188.5,80.1,NA,8.8,NA
4120,Lakshadweep,1950,8.5,38.7,25.1,69.9,158.6,203.1,405,266.5,135.3,52.7,31,99.7,1494.1
4121,Lakshadweep,1951,24.3,28.9,35.3,129.9,108.4,445.1,524.2,43.7,156,68.6,103.6,47.3,1715.3
4122,Lakshadweep,1952,21.3,11.2,0.8,11.6,152.4,343.5,157.9,79.6,38.3,273,12.2,22.7,1124.5
4123,Lakshadweep,1953,10.4,40.8,9.3,35,15.3,205.8,537,69.4,125.5,452.4,95.6,9.7,1606.2
4124,Lakshadweep,1954,74.1,0,14.6,39.8,122.3,375.2,259.5,232.9,123.5,256.2,34.1,23.3,1555.5
4125,Lakshadweep,1955,11.4,39.1,0,105.4,235.2,345.5,215.4,63.2,302.5,155.9,61.2,13.5,1548.3
4126,Lakshadweep,1956,13.6,27.7,1.3,40.8,269.5,356.1,109.8,91.6,148,175.6,48.5,4.9,1287.4
4127,Lakshadweep,1957,0.9,11.4,34.6,23.7,195.6,309.9,129.1,149.6,47.5,215.2,198.5,31.2,1347.2
4128,Lakshadweep,1958,0.2,1.6,0,8,116,269.4,84.5,238.2,54,133.4,51.1,36.2,992.6
4129,Lakshadweep,1959,15,0,8,51.6,320.5,337.7,205.8,151.2,183.2,183.8,97.8,29,1583.6
4130,Lakshadweep,1960,29.6,40,3.3,85.4,497.1,176.8,257.3,168.4,221.3,169.7,235.9,17,1901.8
4131,Lakshadweep,1961,60.3,47.4,0,31.3,421.1,593.2,297.3,228.2,215.8,148.1,98.8,93.8,2235.3
4132,Lakshadweep,1962,11.1,0,0,81.5,331.2,149.3,204.5,286.7,201.8,210.9,33.5,76.1,1586.6
4133,Lakshadweep,1963,126.7,112.9,6.5,72.6,204.6,233,367,249.9,121.8,113.5,211.5,82.1,1902.1
4134,Lakshadweep,1964,2.5,3.5,5.2,40.4,64.2,376.1,407,174.6,342.5,120.9,90.8,24,1651.7
4135,Lakshadweep,1965,0.2,7.3,8.3,35,162.5,200.6,164.2,267.7,92.4,69.2,77.9,320.6,1405.9
4136,Lakshadweep,1966,21.3,0.2,6.2,4.4,34.9,376.7,421.9,158.9,225.4,266.1,158,67.5,1741.5
